Peak.ID	Chr	Start	End	Strand	Peak.Score	Focus.Ratio.Region.Size	Annotation	Detailed.Annotation	Distance.to.TSS	Nearest.PromoterID	Entrez.ID	Nearest.Unigene	Nearest.Refseq	Nearest.Ensembl	Gene.Name	Gene.Alias	Gene.Description	Gene.Type
EZH2_PeakRegion_03941	chr6	24663001	24666399	+	0	NA	exon (ENSMUST00000031695, exon 1 of 11)	-exon (ENSMUST00000031695, exon 1 of 11)	238	ENSMUST00000173399	ENSMUSG00000029684	ENSMUST00000041737	NA	ENSMUSG00000029684	Wasl	NA	Wiskott-Aldrich syndrome-like (human) [Source:MGI Symbol;Acc:MGI:1920428]	protein_coding
EZH2_PeakRegion_08888	chr12	105448001	105460799	+	0	NA	intron (ENSMUST00000178224, intron 1 of 1)	-intron (ENSMUST00000178224, intron 1 of 1)	544	ENSMUST00000178224	ENSMUSG00000094910	ENSMUST00000178224	NA	ENSMUSG00000094910	D430019H16Rik	NA	RIKEN cDNA D430019H16 gene [Source:MGI Symbol;Acc:MGI:2443127]	protein_coding
EZH2_PeakRegion_08296	chr11	114782601	114783599	+	0	NA	exon (ENSMUST00000084368, exon 9 of 20)	-exon (ENSMUST00000084368, exon 9 of 20)	-1559	ENSMUST00000131782	ENSMUSG00000010021	ENSMUST00000126555	NA	ENSMUSG00000010021	Kif19a	NA	kinesin family member 19A [Source:MGI Symbol;Acc:MGI:2447024]	protein_coding
EZH2_PeakRegion_10391	chr15	103495201	103516999	+	0	NA	intron (ENSMUST00000023132, intron 2 of 15)	-intron (ENSMUST00000023132, intron 2 of 15)	2802	ENSMUST00000023132	ENSMUSG00000022489	ENSMUST00000023132	NA	ENSMUSG00000022489	Pde1b	NA	phosphodiesterase 1B, Ca2+-calmodulin dependent [Source:MGI Symbol;Acc:MGI:97523]	protein_coding
EZH2_PeakRegion_06944	chr10	49788201	49791199	+	0	NA	promoter-TSS (ENSMUST00000105483)	-promoter-TSS (ENSMUST00000105483)	-934	ENSMUST00000105487	ENSMUSG00000056073	ENSMUST00000105483	NA	ENSMUSG00000056073	Grik2	NA	glutamate receptor, ionotropic, kainate 2 (beta 2) [Source:MGI Symbol;Acc:MGI:95815]	protein_coding
EZH2_PeakRegion_07441	chr11	6056401	6069199	+	0	NA	intron (ENSMUST00000123391, intron 1 of 5)	-intron (ENSMUST00000002817, intron 1 of 18)	2738	ENSMUST00000101585	ENSMUSG00000057897	ENSMUST00000101586	NA	ENSMUSG00000057897	Camk2b	NA	calcium/calmodulin-dependent protein kinase II, beta [Source:MGI Symbol;Acc:MGI:88257]	protein_coding
EZH2_PeakRegion_10083	chr15	78584801	78585199	+	0	NA	Intergenic	Intergenic	-12047	ENSMUST00000043069	ENSMUSG00000018008	ENSMUST00000043069	NA	ENSMUSG00000018008	Cyth4	NA	cytohesin 4 [Source:MGI Symbol;Acc:MGI:2441702]	protein_coding
EZH2_PeakRegion_04783	chr7	41598601	41599799	+	0	NA	promoter-TSS (ENSMUST00000163475)	-promoter-TSS (ENSMUST00000163475)	-61	ENSMUST00000163475	ENSMUSG00000091474	ENSMUST00000163475	NA	ENSMUSG00000091474	2610021A01Rik	NA	RIKEN cDNA 2610021A01 gene [Source:MGI Symbol;Acc:MGI:1922662]	protein_coding
EZH2_PeakRegion_11315	chr17	84179401	84183999	+	0	NA	Intergenic	Intergenic	6247	ENSMUST00000060366	ENSMUSG00000045817	ENSMUST00000060366	NA	ENSMUSG00000045817	Zfp36l2	NA	zinc finger protein 36, C3H type-like 2 [Source:MGI Symbol;Acc:MGI:107945]	protein_coding
EZH2_PeakRegion_10789	chr17	7945201	7946199	+	0	NA	promoter-TSS (ENSMUST00000097423)	-promoter-TSS (ENSMUST00000097423)	47	ENSMUST00000097423	ENSMUSG00000073471	ENSMUST00000097423	NA	ENSMUSG00000073471	Rsph3a	NA	radial spoke 3A homolog (Chlamydomonas) [Source:MGI Symbol;Acc:MGI:1914082]	protein_coding
EZH2_PeakRegion_08886	chr12	105007001	105010999	+	0	NA	intron (ENSMUST00000067005, intron 1 of 16)	-intron (ENSMUST00000067005, intron 1 of 16)	809	ENSMUST00000067005	ENSMUSG00000054150	ENSMUST00000095439	NA	ENSMUSG00000054150	Syne3	NA	spectrin repeat containing, nuclear envelope family member 3 [Source:MGI Symbol;Acc:MGI:2442408]	protein_coding
EZH2_PeakRegion_08298	chr11	114850801	114853599	+	0	NA	promoter-TSS (ENSMUST00000142262)	-intron (ENSMUST00000177952, intron 1 of 3)	-119	ENSMUST00000142262	ENSMUSG00000051043	ENSMUST00000136785	NA	ENSMUSG00000051043	Gprc5c	NA	G protein-coupled receptor, family C, group 5, member C [Source:MGI Symbol;Acc:MGI:1917605]	protein_coding
EZH2_PeakRegion_04089	chr6	57701001	57703999	+	0	NA	promoter-TSS (ENSMUST00000050077)	-promoter-TSS (ENSMUST00000050077)	-101	ENSMUST00000072954	ENSMUSG00000062190	ENSMUST00000072954	NA	ENSMUSG00000062190	Lancl2	NA	LanC (bacterial lantibiotic synthetase component C)-like 2 [Source:MGI Symbol;Acc:MGI:1919085]	protein_coding
EZH2_PeakRegion_00341	chr1	93685401	93689799	+	0	NA	intron (ENSMUST00000188394, intron 1 of 2)	-intron (ENSMUST00000027499, intron 2 of 4)	1337	ENSMUST00000188394	ENSMUSG00000026278	ENSMUST00000185685	NA	ENSMUSG00000026278	Bok	NA	BCL2-related ovarian killer [Source:MGI Symbol;Acc:MGI:1858494]	protein_coding
EZH2_PeakRegion_11133	chr17	45544601	45548999	+	0	NA	exon (ENSMUST00000180252, exon 2 of 3)	-exon (ENSMUST00000180252, exon 2 of 3)	2877	ENSMUST00000180252	ENSMUSG00000096847	ENSMUST00000180252	NA	ENSMUSG00000096847	Tmem151b	NA	transmembrane protein 151B [Source:MGI Symbol;Acc:MGI:2685169]	protein_coding
EZH2_PeakRegion_09579	chr14	40952001	40960799	+	0	NA	intron (ENSMUST00000047652, intron 1 of 8)	-intron (ENSMUST00000047652, intron 1 of 8)	10407	ENSMUST00000047652	ENSMUSG00000037824	ENSMUST00000047652	NA	ENSMUSG00000037824	Tspan14	NA	tetraspanin 14 [Source:MGI Symbol;Acc:MGI:1196325]	protein_coding
EZH2_PeakRegion_07807	chr11	70557001	70557799	+	0	NA	TTS (ENSMUST00000130678)	-TTS (ENSMUST00000130678)	1597	ENSMUST00000146248	ENSMUSG00000020828	ENSMUST00000108557	NA	ENSMUSG00000020828	Pld2	NA	phospholipase D2 [Source:MGI Symbol;Acc:MGI:892877]	protein_coding
EZH2_PeakRegion_00265	chr1	80339201	80341799	+	0	NA	promoter-TSS (ENSMUST00000163119)	-promoter-TSS (ENSMUST00000163119)	-20	ENSMUST00000163119	ENSMUSG00000004364	ENSMUST00000164108	NA	ENSMUSG00000004364	Cul3	NA	cullin 3 [Source:MGI Symbol;Acc:MGI:1347360]	protein_coding
EZH2_PeakRegion_07273	chr10	107270601	107274599	+	0	NA	intron (ENSMUST00000105280, intron 1 of 5)	-intron (ENSMUST00000020057, intron 1 of 5)	757	ENSMUST00000020057	ENSMUSG00000019906	ENSMUST00000105280	NA	ENSMUSG00000019906	Lin7a	NA	lin-7 homolog A (C. elegans) [Source:MGI Symbol;Acc:MGI:2135609]	protein_coding
EZH2_PeakRegion_04172	chr6	86204601	86211799	+	0	NA	exon (ENSMUST00000193710, exon 2 of 2)	-exon (ENSMUST00000193710, exon 2 of 2)	-3394	ENSMUST00000194449	ENSMUSG00000029999	ENSMUST00000032066	NA	ENSMUSG00000029999	Tgfa	NA	transforming growth factor alpha [Source:MGI Symbol;Acc:MGI:98724]	protein_coding
EZH2_PeakRegion_09551	chr14	31128001	31137999	+	0	NA	Intergenic	Intergenic	-1853	ENSMUST00000090212	ENSMUSG00000071547	ENSMUST00000090212	NA	ENSMUSG00000071547	Nt5dc2	NA	5'-nucleotidase domain containing 2 [Source:MGI Symbol;Acc:MGI:1917271]	protein_coding
EZH2_PeakRegion_11777	chr19	5384001	5391599	+	0	NA	intron (ENSMUST00000044207, intron 1 of 19)	-intron (ENSMUST00000044207, intron 1 of 19)	903	ENSMUST00000044207	ENSMUSG00000039148	ENSMUST00000044207	NA	ENSMUSG00000039148	Sart1	NA	squamous cell carcinoma antigen recognized by T cells 1 [Source:MGI Symbol;Acc:MGI:1309453]	protein_coding
EZH2_PeakRegion_10921	chr17	25872201	25885799	+	0	NA	exon (ENSMUST00000095487, exon 2 of 2)	-exon (ENSMUST00000095487, exon 2 of 2)	1236	ENSMUST00000176696	ENSMUSG00000071192	ENSMUST00000095487	NA	ENSMUSG00000071192	Wfikkn1	NA	WAP, FS, Ig, KU, and NTR-containing protein 1 [Source:MGI Symbol;Acc:MGI:2670967]	protein_coding
EZH2_PeakRegion_05298	chr7	139084601	139087599	+	0	NA	promoter-TSS (ENSMUST00000026551)	-promoter-TSS (ENSMUST00000026551)	72	ENSMUST00000122844	ENSMUSG00000025478	ENSMUST00000121184	NA	ENSMUSG00000025478	Dpysl4	NA	dihydropyrimidinase-like 4 [Source:MGI Symbol;Acc:MGI:1349764]	protein_coding
EZH2_PeakRegion_05886	chr8	107424401	107425399	+	0	NA	promoter-TSS (ENSMUST00000163757)	-promoter-TSS (ENSMUST00000163757)	86	ENSMUST00000163757	ENSMUSG00000003848	ENSMUST00000163973	NA	ENSMUSG00000003848	Nob1	NA	NIN1/RPN12 binding protein 1 homolog [Source:MGI Symbol;Acc:MGI:1914869]	protein_coding
EZH2_PeakRegion_02732	chr4	133068801	133071999	+	0	NA	intron (ENSMUST00000105916, intron 6 of 6)	-intron (ENSMUST00000044521, intron 5 of 5)	4151	ENSMUST00000148518	ENSMUSG00000037692	ENSMUST00000145682	NA	ENSMUSG00000037692	Ahdc1	NA	AT hook, DNA binding motif, containing 1 [Source:MGI Symbol;Acc:MGI:2444218]	protein_coding
EZH2_PeakRegion_11852	chr19	7291001	7295799	+	0	NA	intron (ENSMUST00000171393, intron 1 of 7)	-intron (ENSMUST00000025921, intron 1 of 17)	2047	ENSMUST00000025921	ENSMUSG00000024969	ENSMUST00000171721	NA	ENSMUSG00000024969	Mark2	NA	MAP/microtubule affinity regulating kinase 2 [Source:MGI Symbol;Acc:MGI:99638]	protein_coding
EZH2_PeakRegion_06741	chr9	114639401	114641999	+	0	NA	promoter-TSS (ENSMUST00000070117)	-promoter-TSS (ENSMUST00000070117)	-500	ENSMUST00000070117	ENSMUSG00000056167	ENSMUST00000070117	NA	ENSMUSG00000056167	Cnot10	NA	CCR4-NOT transcription complex, subunit 10 [Source:MGI Symbol;Acc:MGI:1926143]	protein_coding
EZH2_PeakRegion_06088	chr9	7836401	7838199	+	0	NA	promoter-TSS (ENSMUST00000054878)	-promoter-TSS (ENSMUST00000054878)	-236	ENSMUST00000054878	ENSMUSG00000057367	ENSMUST00000191248	NA	ENSMUSG00000057367	Birc2	NA	baculoviral IAP repeat-containing 2 [Source:MGI Symbol;Acc:MGI:1197009]	protein_coding
EZH2_PeakRegion_03671	chr5	129578801	129588399	+	0	NA	promoter-TSS (ENSMUST00000031390)	-promoter-TSS (ENSMUST00000031390)	-555	ENSMUST00000175192	ENSMUSG00000092933	ENSMUST00000175192	NA	ENSMUSG00000092933	NA	NA	NA	NA
EZH2_PeakRegion_10831	chr17	15380201	15382999	+	0	NA	Intergenic	Intergenic	-4728	ENSMUST00000143460	ENSMUSG00000014773	ENSMUST00000014917	NA	ENSMUSG00000014773	Dll1	NA	delta like canonical Notch ligand 1 [Source:MGI Symbol;Acc:MGI:104659]	protein_coding
EZH2_PeakRegion_05697	chr8	83606601	83612999	+	0	NA	intron (ENSMUST00000005620, intron 1 of 2)	-intron (ENSMUST00000005620, intron 1 of 2)	1625	ENSMUST00000005620	ENSMUSG00000005483	ENSMUST00000005620	NA	ENSMUSG00000005483	Dnajb1	NA	DnaJ heat shock protein family (Hsp40) member B1 [Source:MGI Symbol;Acc:MGI:1931874]	protein_coding
EZH2_PeakRegion_03659	chr5	127240401	127244799	+	0	NA	intron (ENSMUST00000119026, intron 1 of 8)	-intron (ENSMUST00000119026, intron 1 of 8)	774	ENSMUST00000134780	ENSMUSG00000034324	ENSMUST00000128068	NA	ENSMUSG00000034324	Tmem132c	NA	transmembrane protein 132C [Source:MGI Symbol;Acc:MGI:2443061]	protein_coding
EZH2_PeakRegion_09798	chr14	84442001	84449999	+	0	NA	exon (ENSMUST00000071370, exon 1 of 4)	-exon (ENSMUST00000071370, exon 1 of 4)	2437	ENSMUST00000071370	ENSMUSG00000035566	ENSMUST00000071370	NA	ENSMUSG00000035566	Pcdh17	NA	protocadherin 17 [Source:MGI Symbol;Acc:MGI:2684924]	protein_coding
EZH2_PeakRegion_02787	chr4	135351801	135355599	+	0	NA	promoter-TSS (ENSMUST00000030613)	-promoter-TSS (ENSMUST00000030613)	-379	ENSMUST00000105861	ENSMUSG00000028809	ENSMUST00000150619	NA	ENSMUSG00000028809	Srrm1	NA	serine/arginine repetitive matrix 1 [Source:MGI Symbol;Acc:MGI:1858303]	protein_coding
EZH2_PeakRegion_06955	chr10	54072201	54077599	+	0	NA	exon (ENSMUST00000003843, exon 2 of 13)	-exon (ENSMUST00000003843, exon 2 of 13)	809	ENSMUST00000105470	ENSMUSG00000003746	ENSMUST00000105470	NA	ENSMUSG00000003746	Man1a	NA	mannosidase 1, alpha [Source:MGI Symbol;Acc:MGI:104677]	protein_coding
EZH2_PeakRegion_04024	chr6	47942601	47944199	+	0	NA	intron (ENSMUST00000144782, intron 1 of 1)	-intron (ENSMUST00000114588, intron 1 of 2)	150	ENSMUST00000173129	ENSMUSG00000072653	ENSMUST00000130490	NA	ENSMUSG00000072653	Zfp783	NA	zinc finger protein 783 [Source:MGI Symbol;Acc:MGI:3040704]	transcribed_unprocessed_pseudogene
EZH2_PeakRegion_08697	chr12	76253201	76257399	+	0	NA	promoter-TSS (ENSMUST00000021443)	-promoter-TSS (ENSMUST00000021443)	68	ENSMUST00000021443	ENSMUSG00000021048	ENSMUST00000021443	NA	ENSMUSG00000021048	Mthfd1	NA	methylenetetrahydrofolate dehydrogenase (NADP+ dependent), methenyltetrahydrofolate cyclohydrolase, formyltetrahydrofolate synthase [Source:MGI Symbol;Acc:MGI:1342005]	protein_coding
EZH2_PeakRegion_10724	chr16	91219601	91232799	+	0	NA	intron (ENSMUST00000035608, intron 1 of 1)	-intron (ENSMUST00000035608, intron 1 of 1)	650	ENSMUST00000035608	ENSMUSG00000039830	ENSMUST00000035608	NA	ENSMUSG00000039830	Olig2	NA	oligodendrocyte transcription factor 2 [Source:MGI Symbol;Acc:MGI:1355331]	protein_coding
EZH2_PeakRegion_04262	chr6	98993201	98994599	+	0	NA	intron (ENSMUST00000177437, intron 5 of 14)	-intron (ENSMUST00000074346, intron 6 of 15)	9780	ENSMUST00000142164	ENSMUSG00000030067	ENSMUST00000075832	NA	ENSMUSG00000030067	Foxp1	NA	forkhead box P1 [Source:MGI Symbol;Acc:MGI:1914004]	protein_coding
EZH2_PeakRegion_09796	chr14	79586601	79589199	+	0	NA	intron (ENSMUST00000054908, intron 1 of 12)	-intron (ENSMUST00000054908, intron 1 of 12)	209	ENSMUST00000054908	ENSMUSG00000022024	ENSMUST00000054908	NA	ENSMUSG00000022024	Sugt1	NA	SGT1, suppressor of G2 allele of SKP1 (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1915205]	protein_coding
EZH2_PeakRegion_02540	chr4	116998401	117005999	+	0	NA	promoter-TSS (ENSMUST00000133234)	-promoter-TSS (ENSMUST00000133234)	-656	ENSMUST00000133234	ENSMUSG00000046861	ENSMUST00000050067	NA	ENSMUSG00000046861	Hectd3	NA	HECT domain E3 ubiquitin protein ligase 3 [Source:MGI Symbol;Acc:MGI:1923858]	protein_coding
EZH2_PeakRegion_07163	chr10	81159001	81169999	+	0	NA	intron (ENSMUST00000146764, intron 1 of 8)	-intron (ENSMUST00000005064, intron 1 of 10)	3214	ENSMUST00000129549	ENSMUSG00000004934	ENSMUST00000129549	NA	ENSMUSG00000004934	Pias4	NA	protein inhibitor of activated STAT 4 [Source:MGI Symbol;Acc:MGI:2136940]	protein_coding
EZH2_PeakRegion_10804	chr17	8890401	8905999	+	0	NA	intron (ENSMUST00000136160, intron 1 of 4)	-intron (ENSMUST00000024647, intron 1 of 21)	4909	ENSMUST00000136160	ENSMUSG00000023868	ENSMUST00000115708	NA	ENSMUSG00000023868	Pde10a	NA	phosphodiesterase 10A [Source:MGI Symbol;Acc:MGI:1345143]	protein_coding
EZH2_PeakRegion_10685	chr16	58669601	58671199	+	0	NA	exon (ENSMUST00000060077, exon 1 of 7)	-exon (ENSMUST00000060077, exon 1 of 7)	192	ENSMUST00000060077	ENSMUSG00000022742	ENSMUST00000060077	NA	ENSMUSG00000022742	Cpox	NA	coproporphyrinogen oxidase [Source:MGI Symbol;Acc:MGI:104841]	protein_coding
EZH2_PeakRegion_02363	chr4	53825801	53826999	+	0	NA	intron (ENSMUST00000151206, intron 1 of 2)	-intron (ENSMUST00000030127, intron 1 of 5)	343	ENSMUST00000151206	ENSMUSG00000028420	ENSMUST00000151206	NA	ENSMUSG00000028420	Tmem38b	NA	transmembrane protein 38B [Source:MGI Symbol;Acc:MGI:1098718]	protein_coding
EZH2_PeakRegion_00553	chr1	170255001	170255999	+	0	NA	promoter-TSS (ENSMUST00000180900)	-promoter-TSS (ENSMUST00000180900)	80	ENSMUST00000180900	ENSMUSG00000096964	ENSMUST00000180378	NA	ENSMUSG00000096964	Gm6345	NA	predicted gene 6345 [Source:MGI Symbol;Acc:MGI:3647370]	transcribed_unprocessed_pseudogene
EZH2_PeakRegion_09560	chr14	32084201	32087599	+	0	NA	promoter-TSS (ENSMUST00000022461)	-promoter-TSS (ENSMUST00000022461)	23	ENSMUST00000169649	ENSMUSG00000021906	ENSMUST00000022462	NA	ENSMUSG00000021906	Oxnad1	NA	oxidoreductase NAD-binding domain containing 1 [Source:MGI Symbol;Acc:MGI:1916953]	protein_coding
EZH2_PeakRegion_06427	chr9	63058601	63060799	+	0	NA	Intergenic	Intergenic	32140	ENSMUST00000082921	ENSMUSG00000064855	ENSMUST00000082921	NA	ENSMUSG00000064855	Gm24526	NA	predicted gene, 24526 [Source:MGI Symbol;Acc:MGI:5454303]	snRNA
EZH2_PeakRegion_00175	chr1	60179401	60181399	+	0	NA	promoter-TSS (ENSMUST00000160834)	-promoter-TSS (ENSMUST00000160834)	-199	ENSMUST00000160834	ENSMUSG00000073664	ENSMUST00000187195	NA	ENSMUSG00000073664	Nbeal1	NA	neurobeachin like 1 [Source:MGI Symbol;Acc:MGI:2444343]	protein_coding
EZH2_PeakRegion_09343	chr13	81782201	81784999	+	0	NA	intron (ENSMUST00000022009, intron 1 of 4)	-intron (ENSMUST00000022009, intron 1 of 4)	149	ENSMUST00000181520	ENSMUSG00000097793	ENSMUST00000181520	NA	ENSMUSG00000097793	Gm17259	NA	predicted gene, 17259 [Source:MGI Symbol;Acc:MGI:4936893]	antisense
EZH2_PeakRegion_06086	chr9	4795201	4796399	+	0	NA	intron (ENSMUST00000163309, intron 1 of 10)	-intron (ENSMUST00000027020, intron 1 of 16)	434	ENSMUST00000027020	ENSMUSG00000025892	ENSMUST00000027020	NA	ENSMUSG00000025892	Gria4	NA	glutamate receptor, ionotropic, AMPA4 (alpha 4) [Source:MGI Symbol;Acc:MGI:95811]	protein_coding
EZH2_PeakRegion_03744	chr5	136981601	136989399	+	0	NA	intron (ENSMUST00000156963, intron 1 of 4)	-intron (ENSMUST00000034953, intron 1 of 3)	1329	ENSMUST00000034953	ENSMUSG00000059518	ENSMUST00000085941	NA	ENSMUSG00000059518	Znhit1	NA	zinc finger, HIT domain containing 1 [Source:MGI Symbol;Acc:MGI:1917353]	protein_coding
EZH2_PeakRegion_02475	chr4	106461601	106464999	+	0	NA	intron (ENSMUST00000049507, intron 1 of 11)	-intron (ENSMUST00000049507, intron 1 of 11)	1029	ENSMUST00000049507	ENSMUSG00000044254	ENSMUST00000049507	NA	ENSMUSG00000044254	Pcsk9	NA	proprotein convertase subtilisin/kexin type 9 [Source:MGI Symbol;Acc:MGI:2140260]	protein_coding
EZH2_PeakRegion_06674	chr9	108102401	108117799	+	0	NA	exon (ENSMUST00000035208, exon 5 of 12)	-exon (ENSMUST00000035208, exon 5 of 12)	313	ENSMUST00000124763	ENSMUSG00000032589	ENSMUST00000124763	NA	ENSMUSG00000032589	Bsn	NA	bassoon [Source:MGI Symbol;Acc:MGI:1277955]	protein_coding
EZH2_PeakRegion_02451	chr4	97868201	97870399	+	0	NA	intron (ENSMUST00000107057, intron 2 of 6)	-intron (ENSMUST00000052018, intron 2 of 9)	-10819	ENSMUST00000148930	ENSMUSG00000028565	ENSMUST00000092532	NA	ENSMUSG00000028565	Nfia	NA	nuclear factor I/A [Source:MGI Symbol;Acc:MGI:108056]	protein_coding
EZH2_PeakRegion_11677	chr18	74776001	74780399	+	0	NA	promoter-TSS (ENSMUST00000041053)	-promoter-TSS (ENSMUST00000041053)	269	ENSMUST00000158064	ENSMUSG00000088689	ENSMUST00000158064	NA	ENSMUSG00000088689	Scarna17	NA	small Cajal body-specific RNA 17 [Source:MGI Symbol;Acc:MGI:3819483]	scaRNA
EZH2_PeakRegion_02479	chr4	106629601	106636399	+	0	NA	intron (ENSMUST00000047922, intron 1 of 6)	-intron (ENSMUST00000047922, intron 1 of 6)	-2977	ENSMUST00000136505	ENSMUSG00000034919	ENSMUST00000047922	NA	ENSMUSG00000034919	Ttc22	NA	tetratricopeptide repeat domain 22 [Source:MGI Symbol;Acc:MGI:3045307]	protein_coding
EZH2_PeakRegion_01187	chr2	104816001	104817599	+	0	NA	promoter-TSS (ENSMUST00000117237)	-promoter-TSS (ENSMUST00000117237)	-104	ENSMUST00000117237	ENSMUSG00000074994	ENSMUST00000117237	NA	ENSMUSG00000074994	Qser1	NA	glutamine and serine rich 1 [Source:MGI Symbol;Acc:MGI:2138986]	protein_coding
EZH2_PeakRegion_03864	chr5	146412401	146419199	+	0	NA	intron (ENSMUST00000110600, intron 1 of 2)	-intron (ENSMUST00000016143, intron 1 of 9)	30815	ENSMUST00000110600	ENSMUSG00000029636	ENSMUST00000110600	NA	ENSMUSG00000029636	Wasf3	NA	WAS protein family, member 3 [Source:MGI Symbol;Acc:MGI:2658986]	protein_coding
EZH2_PeakRegion_00082	chr1	37539401	37542199	+	0	NA	intron (ENSMUST00000151952, intron 1 of 15)	-intron (ENSMUST00000151952, intron 1 of 15)	216	ENSMUST00000151952	ENSMUSG00000026110	ENSMUST00000151952	NA	ENSMUSG00000026110	Mgat4a	NA	mannoside acetylglucosaminyltransferase 4, isoenzyme A [Source:MGI Symbol;Acc:MGI:2662992]	protein_coding
EZH2_PeakRegion_10689	chr16	60603601	60607399	+	0	NA	promoter-TSS (ENSMUST00000068860)	-promoter-TSS (ENSMUST00000068860)	31	ENSMUST00000159383	ENSMUSG00000055540	ENSMUST00000162129	NA	ENSMUSG00000055540	Epha6	NA	Eph receptor A6 [Source:MGI Symbol;Acc:MGI:108034]	protein_coding
EZH2_PeakRegion_07561	chr11	42181201	42183599	+	0	NA	promoter-TSS (ENSMUST00000153147)	-promoter-TSS (ENSMUST00000153147)	59	ENSMUST00000169305	ENSMUSG00000010803	ENSMUST00000020707	NA	ENSMUSG00000010803	Gabra1	NA	gamma-aminobutyric acid (GABA) A receptor, subunit alpha 1 [Source:MGI Symbol;Acc:MGI:95613]	protein_coding
EZH2_PeakRegion_00151	chr1	55051201	55055199	+	0	NA	promoter-TSS (ENSMUST00000193614)	-promoter-TSS (ENSMUST00000193614)	-88	ENSMUST00000193614	ENSMUSG00000103030	ENSMUST00000193614	NA	ENSMUSG00000103030	E330011M16Rik	NA	RIKEN cDNA E330011M16 gene [Source:MGI Symbol;Acc:MGI:3704186]	TEC
EZH2_PeakRegion_11424	chr18	25544201	25546999	+	0	NA	intron (ENSMUST00000115816, intron 2 of 12)	-intron (ENSMUST00000025117, intron 2 of 12)	52854	ENSMUST00000122588	ENSMUSG00000084537	ENSMUST00000122588	NA	ENSMUSG00000084537	Gm25845	NA	predicted gene, 25845 [Source:MGI Symbol;Acc:MGI:5455622]	misc_RNA
EZH2_PeakRegion_03974	chr6	31073401	31078599	+	0	NA	Intergenic	Intergenic	11912	ENSMUST00000123757	ENSMUSG00000084894	ENSMUST00000123757	NA	ENSMUSG00000084894	NA	NA	NA	NA
EZH2_PeakRegion_02288	chr4	43022201	43027199	+	0	NA	TTS (ENSMUST00000131506)	-TTS (ENSMUST00000131506)	380	ENSMUST00000149333	ENSMUSG00000028454	ENSMUST00000067481	NA	ENSMUSG00000028454	Pigo	NA	phosphatidylinositol glycan anchor biosynthesis, class O [Source:MGI Symbol;Acc:MGI:1861452]	protein_coding
EZH2_PeakRegion_02896	chr4	143210601	143213799	+	0	NA	intron (ENSMUST00000156909, intron 1 of 3)	-intron (ENSMUST00000105778, intron 1 of 9)	505	ENSMUST00000105778	ENSMUSG00000057637	ENSMUST00000156909	NA	ENSMUSG00000057637	Prdm2	NA	PR domain containing 2, with ZNF domain [Source:MGI Symbol;Acc:MGI:107628]	protein_coding
EZH2_PeakRegion_09297	chr13	66932001	66935199	+	0	NA	promoter-TSS (ENSMUST00000021991)	-promoter-TSS (ENSMUST00000021991)	-512	ENSMUST00000021991	ENSMUSG00000021519	ENSMUST00000173773	NA	ENSMUSG00000021519	Mterf3	NA	mitochondrial transcription termination factor 3 [Source:MGI Symbol;Acc:MGI:1913660]	protein_coding
EZH2_PeakRegion_11166	chr17	47164801	47170199	+	0	NA	intron (ENSMUST00000191153, intron 2 of 6)	-intron (ENSMUST00000077951, intron 3 of 19)	26284	ENSMUST00000191153	ENSMUSG00000064043	ENSMUST00000190080	NA	ENSMUSG00000064043	Trerf1	NA	transcriptional regulating factor 1 [Source:MGI Symbol;Acc:MGI:2442086]	processed_transcript
EZH2_PeakRegion_04683	chr7	28048801	28051399	+	0	NA	promoter-TSS (ENSMUST00000032824)	-promoter-TSS (ENSMUST00000032824)	1	ENSMUST00000032824	ENSMUSG00000030603	ENSMUST00000126528	NA	ENSMUSG00000030603	Psmc4	NA	proteasome (prosome, macropain) 26S subunit, ATPase, 4 [Source:MGI Symbol;Acc:MGI:1346093]	protein_coding
EZH2_PeakRegion_00037	chr1	16665001	16665999	+	0	NA	exon (ENSMUST00000065373, exon 1 of 3)	-exon (ENSMUST00000065373, exon 1 of 3)	264	ENSMUST00000176451	ENSMUSG00000025940	ENSMUST00000177532	NA	ENSMUSG00000025940	Tmem70	NA	transmembrane protein 70 [Source:MGI Symbol;Acc:MGI:1915068]	protein_coding
EZH2_PeakRegion_00270	chr1	82315401	82317799	+	0	NA	promoter-TSS (ENSMUST00000187475)	-promoter-TSS (ENSMUST00000187475)	-42	ENSMUST00000187475	ENSMUSG00000026142	ENSMUST00000187475	NA	ENSMUSG00000026142	Rhbdd1	NA	rhomboid domain containing 1 [Source:MGI Symbol;Acc:MGI:1924117]	protein_coding
